WKT,OBJECTID,NAME,RT,DIR,FORWARD,mile_numbe,LOCATION,TOWNSHIP,COUNTY,MDOT_TSC,REGION,GARAGE,DATE_,POST_ID,MARKER_ID,DUPE,PR,MP
"MULTIPOINT (-82.812639921536103 42.679567395700666)",2897,West I-94 - Mile 244.0,I-94,W,Reverse,     244.000000000000000,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,919,1378,0,798502,      18.347999999999999
"MULTIPOINT (-83.242019513783035 42.681280627295763)",2898,North/South I-75 - Mile 80.2,I-75,S,Reverse,      80.200000000000003,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,580,66,2,646106,      21.370999999999999
"MULTIPOINT (-83.241682174723024 42.681367407756078)",2899,North/South I-75 - Mile 80.2,I-75,N,Forward,      80.200000000000003,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,580,1039,1,647308,      21.306999999999999
"MULTIPOINT (-82.809083914260555 42.681449056489519)",2900,East I-94 - Mile 244.2,I-94,E,Forward,     244.199999999999989,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,865,1324,0,798501,      18.507000000000001
"MULTIPOINT (-83.015620121142149 42.681472667295758)",2901,South M-53 - Mile 21.4,M-53,S,Reverse,      21.399999999999999,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,420,879,0,813706,       9.616000000000000
"MULTIPOINT (-84.679599366289992 42.68150687779621)",2902,North I-69 - Mile 72,I-69,N,Forward,      72.000000000000000,,WINDSOR TWP,EATON,LANSING,UNIVERSITY,MDOT CHARLOTTE,01/19/11,2900,3359,0,566401,      24.699000000000002
"MULTIPOINT (-84.680124186633762 42.68154711984527)",2903,South I-69 - Mile 72,I-69,S,Reverse,      72.000000000000000,,WINDSOR TWP,EATON,LANSING,UNIVERSITY,MDOT CHARLOTTE,03/29/11,3587,4046,0,565701,      24.718000000000000
"MULTIPOINT (-82.809375029952406 42.681609554965121)",2904,West I-94 - Mile 244.2,I-94,W,Reverse,     244.199999999999989,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,918,1377,0,798502,      18.565999999999999
"MULTIPOINT (-83.015298487110414 42.68165172784493)",2905,North M-53 - Mile 21.4,M-53,N,Forward,      21.399999999999999,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,391,850,0,4210208,       9.616000000000000
"MULTIPOINT (-85.660636205000046 42.681688863591262)",2906,North US-131 - Mile 65,US-131,N,Forward,      65.000000000000000,N OF 135TH AVE,LEIGHTON TWP,ALLEGAN,KALAMAZOO,SOUTHWEST,MDOT PLAINWELL,10/06/09,2407,2866,0,788506,      18.123999999999999
"MULTIPOINT (-85.660856501769928 42.681694684056474)",2907,South US-131 - Mile 65,US-131,S,Reverse,      65.000000000000000,N OF 135TH AVE,LEIGHTON TWP,ALLEGAN,KALAMAZOO,SOUTHWEST,MDOT PLAINWELL,10/06/09,2499,2958,0,788505,      18.125000000000000
"MULTIPOINT (-82.805769408365705 42.683513156043929)",2908,East I-94 - Mile 244.4,I-94,E,Forward,     244.400000000000006,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,866,1325,0,798501,      18.728000000000002
"MULTIPOINT (-86.170244277087136 42.683581947967937)",2909,South I-196 - Mile 41,I-196,S,Reverse,      41.000000000000000,"N OF A-2, BLUE STAR HWY",LAKETOWN TWP,ALLEGAN,KALAMAZOO,SOUTHWEST,MDOT FENNVILLE,09/23/09,2620,3079,0,784008,      19.533999999999999
"MULTIPOINT (-86.169891206703227 42.683666995577028)",2910,North I-196 - Mile 41,I-196,N,Forward,      41.000000000000000,"N OF A-2, BLUE STAR HWY",LAKETOWN TWP,ALLEGAN,KALAMAZOO,SOUTHWEST,MDOT FENNVILLE,09/23/09,2418,2877,0,784007,      19.548999999999999
"MULTIPOINT (-82.806083148007403 42.683648981035368)",2911,West I-94 - Mile 244.4,I-94,W,Reverse,     244.400000000000006,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,917,1376,0,798502,      18.785000000000000
"MULTIPOINT (-83.243955411053719 42.683801866725503)",2912,North/South I-75 - Mile 80.4,I-75,S,Reverse,      80.400000000000006,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,581,67,2,646106,      21.571999999999999
"MULTIPOINT (-83.24365217335189 42.6839506011341)",2913,North/South I-75 - Mile 80.4,I-75,N,Forward,      80.400000000000006,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,581,1040,1,647308,      21.512000000000000
"MULTIPOINT (-83.016446552372443 42.684328264776561)",2914,South M-53 - Mile 21.6,M-53,S,Reverse,      21.600000000000001,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,419,878,0,813706,       9.818000000000000
"MULTIPOINT (-83.016154396651302 42.684506579544156)",2915,North M-53 - Mile 21.6,M-53,N,Forward,      21.600000000000001,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,392,851,0,4210208,       9.818000000000000
"MULTIPOINT (-84.502538471691537 42.68502947288723)",2916,East I-496 - Mile 11,I-496,E,Forward,      11.000000000000000,,LANSING,INGHAM,LANSING,UNIVERSITY,MDOT WILLIAMSTON,03/29/11,3561,4020,0,355110,       7.666000000000000
"MULTIPOINT (-84.663506779323797 42.685174027237004)",2917,East I-96 - Mile 97,I-96,E,Forward,      97.000000000000000,,DELTA TWP,EATON,LANSING,UNIVERSITY,MDOT GRAND LEDGE,03/25/11,3520,3979,0,567905,       5.932000000000000
"MULTIPOINT (-82.802808124588196 42.685349047205655)",2918,East I-94 - Mile 244.6,I-94,E,Forward,     244.599999999999994,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,867,1326,0,798501,      18.925000000000001
"MULTIPOINT (-84.502215096679649 42.685333690196572)",2919,West I-496 - Mile 11,I-496,W,Reverse,      11.000000000000000,,LANSING,INGHAM,LANSING,UNIVERSITY,MDOT WILLIAMSTON,03/29/11,3576,4035,0,355201,       7.719000000000000
"MULTIPOINT (-82.803122726275802 42.68549002497182)",2920,West I-94 - Mile 244.6,I-94,W,Reverse,     244.599999999999994,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,916,1375,0,798502,      18.981999999999999
"MULTIPOINT (-84.663243269776487 42.685618921365922)",2921,West I-96 - Mile 97,I-96,W,Reverse,      97.000000000000000,,DELTA TWP,EATON,LANSING,UNIVERSITY,MDOT GRAND LEDGE,03/31/11,3601,4060,0,567906,       5.905000000000000
"MULTIPOINT (-83.760543265735336 42.685681840457569)",2922,South US-23 - Mile 71,US-23,S,Reverse,      71.000000000000000,,HARTLAND TWP,LIVINGSTON,BRIGHTON,UNIVERSITY,MDOT BRIGHTON,03/03/11,3355,3814,0,932002,      18.353000000000002
"MULTIPOINT (-83.760184831558661 42.685917734069477)",2923,North US-23 - Mile 71,US-23,N,Forward,      71.000000000000000,,HARTLAND TWP,LIVINGSTON,BRIGHTON,UNIVERSITY,MDOT BRIGHTON,03/03/11,3315,3774,0,931510,      18.385000000000002
"MULTIPOINT (-83.245963959780809 42.686052415241932)",2924,North/South I-75 - Mile 80.6,I-75,S,Reverse,      80.599999999999994,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,582,68,2,646106,      21.757999999999999
"MULTIPOINT (-83.24568095900581 42.686194203957093)",2925,North/South I-75 - Mile 80.6,I-75,N,Forward,      80.599999999999994,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,582,1041,1,647308,      21.698000000000000
"MULTIPOINT (-83.017840079718709 42.687088173580626)",2926,South M-53 - Mile 21.8,M-53,S,Reverse,      21.800000000000001,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,418,877,0,813706,      10.021000000000001
"MULTIPOINT (-83.017545057372047 42.687234669240574)",2927,North M-53 - Mile 21.8,M-53,N,Forward,      21.800000000000001,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,393,852,0,4210208,      10.019000000000000
"MULTIPOINT (-82.799722529479482 42.687409492501715)",2928,East I-94 - Mile 244.8,I-94,E,Forward,     244.800000000000011,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,868,1327,0,798501,      19.137000000000000
"MULTIPOINT (-82.800055581783013 42.687526882211266)",2929,West I-94 - Mile 244.8,I-94,W,Reverse,     244.800000000000011,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,915,1374,0,798502,      19.192000000000000
"MULTIPOINT (-83.248166377845692 42.688468978190066)",2930,North/South I-75 - Mile 80.8,I-75,S,Reverse,      80.799999999999997,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,583,69,2,646106,      21.959000000000000
"MULTIPOINT (-83.247866693041161 42.688605128404191)",2931,North/South I-75 - Mile 80.8,I-75,N,Forward,      80.799999999999997,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,583,1042,1,647308,      21.898000000000000
"MULTIPOINT (-82.797481159818616 42.689074454708944)",2932,East I-94 - Mile 245.0,I-94,E,Forward,     245.000000000000000,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,869,1328,0,798501,      19.298999999999999
"MULTIPOINT (-82.797894817230556 42.68913133195818)",2933,West I-94 - Mile 245.0,I-94,W,Reverse,     245.000000000000000,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,914,1373,0,798502,      19.347999999999999
"MULTIPOINT (-83.01949666666512 42.689592714534157)",2934,South M-53 - Mile 22.0,M-53,S,Reverse,      22.000000000000000,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,417,876,0,813706,      10.212999999999999
"MULTIPOINT (-83.019224418780965 42.689762051732963)",2935,North M-53 - Mile 22.0,M-53,N,Forward,      22.000000000000000,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,394,853,0,4210208,      10.212999999999999
"MULTIPOINT (-83.25023892275992 42.690763506606864)",2936,North/South I-75 - Mile 81.0,I-75,S,Reverse,      81.000000000000000,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,585,71,2,646106,      22.149000000000001
"MULTIPOINT (-83.249913321874885 42.690924321782362)",2937,North/South I-75 - Mile 81.0,I-75,N,Forward,      81.000000000000000,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,585,1044,1,647308,      22.088999999999999
"MULTIPOINT (-84.667350458886787 42.689792865900593,-84.667350458886787 42.689792865900593)",2938,North I-69 - Mile 73,I-69,N,Forward,      73.000000000000000,,DELTA TWP,EATON,LANSING,UNIVERSITY,MDOT CHARLOTTE,01/19/11,2901,3360,0,566401,      25.555000000000000
"MULTIPOINT (-82.794056145769886 42.691743270476948)",2939,East I-94 - Mile 245.2,I-94,E,Forward,     245.199999999999989,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,870,1329,0,798501,      19.553000000000001
"MULTIPOINT (-82.794400487441749 42.691838373216434)",2940,West I-94 - Mile 245.2,I-94,W,Reverse,     245.199999999999989,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,913,1372,0,798502,      19.606000000000002
"MULTIPOINT (-83.021020964482759 42.692419805562182)",2941,North M-53 - Mile 22.2,M-53,N,Forward,      22.199999999999999,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,395,854,0,4210208,      10.417999999999999
"MULTIPOINT (-83.252391594483967 42.693166875645403)",2942,North/South I-75 - Mile 81.2,I-75,S,Reverse,      81.200000000000003,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,584,70,2,646106,      22.347999999999999
"MULTIPOINT (-83.252095883965239 42.693309842690674)",2943,North/South I-75 - Mile 81.2,I-75,N,Forward,      81.200000000000003,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/04/11,584,1043,1,647308,      22.288000000000000
"MULTIPOINT (-82.791373467835044 42.693823793976307)",2944,East I-94 - Mile 245.4,I-94,E,Forward,     245.400000000000006,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,871,1330,0,798501,      19.751000000000001
"MULTIPOINT (-82.791613085487469 42.694000201224078)",2945,West I-94 - Mile 245.4,I-94,W,Reverse,     245.400000000000006,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,912,1371,0,798502,      19.812000000000001
"MULTIPOINT (-83.022882831716103 42.694839423733704)",2946,South M-53 - Mile 22.4,M-53,S,Reverse,      22.399999999999999,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,416,875,0,813706,      10.614000000000001
"MULTIPOINT (-83.022611525510669 42.695097373801993)",2947,North M-53 - Mile 22.4,M-53,N,Forward,      22.399999999999999,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,396,855,0,4210208,      10.619999999999999
"MULTIPOINT (-83.25490724619668 42.69514965440132)",2948,North/South I-75 - Mile 81.4,I-75,S,Reverse,      81.400000000000006,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,781,124,2,646106,      22.536999999999999
"MULTIPOINT (-83.254702161000651 42.695358921463722)",2949,North/South I-75 - Mile 81.4,I-75,N,Forward,      81.400000000000006,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,781,1240,1,647308,      22.484000000000002
"MULTIPOINT (-83.270476327453068 42.695596673005625)",2950,South I-75 - Mile 82.2,I-75,S,Reverse,      82.200000000000003,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,777,1236,0,646106,      23.341000000000001
"MULTIPOINT (-83.266316457862047 42.695672660956028)",2951,South I-75 - Mile 82.0,I-75,S,Reverse,      82.000000000000000,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,778,1237,0,646106,      23.129000000000001
"MULTIPOINT (-83.262407801301009 42.695808803948708)",2952,North/South I-75 - Mile 81.8,I-75,S,Reverse,      81.799999999999997,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,779,122,2,646106,      22.930000000000000
"MULTIPOINT (-83.262424756312228 42.696082787077131)",2953,North/South I-75 - Mile 81.8,I-75,N,Forward,      81.799999999999997,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,779,1238,1,647308,      22.888000000000002
"MULTIPOINT (-83.266526922249739 42.69593806942509)",2954,North I-75 - Mile 82.0,I-75,N,Forward,      82.000000000000000,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,782,1241,0,647308,      23.097000000000001
"MULTIPOINT (-83.258508262110254 42.695918554070516)",2955,North/South I-75 - Mile 81.6,I-75,S,Reverse,      81.599999999999994,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,780,123,2,646106,      22.731000000000002
"MULTIPOINT (-83.258517354737421 42.696149895196584)",2956,North/South I-75 - Mile 81.6,I-75,N,Forward,      81.599999999999994,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,780,1239,1,647308,      22.689000000000000
"MULTIPOINT (-82.788448170832609 42.696094346597931)",2957,East I-94 - Mile 245.6,I-94,E,Forward,     245.599999999999994,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,872,1331,0,798501,      19.966999999999999
"MULTIPOINT (-85.659707439716797 42.696105929208635)",2958,North US-131 - Mile 66,US-131,N,Forward,      66.000000000000000,N OF RABBIT RIVER,LEIGHTON TWP,ALLEGAN,KALAMAZOO,SOUTHWEST,MDOT PLAINWELL,10/06/09,2767,3226,0,788506,      19.120000000000001
"MULTIPOINT (-85.659933615956234 42.696112106735519)",2959,South US-131 - Mile 66,US-131,S,Reverse,      66.000000000000000,N OF RABBIT RIVER,LEIGHTON TWP,ALLEGAN,KALAMAZOO,SOUTHWEST,MDOT PLAINWELL,10/06/09,2383,2842,0,788505,      19.120999999999999
"MULTIPOINT (-83.270421750714348 42.696093421708404)",2960,North I-75 - Mile 82.2,I-75,N,Forward,      82.200000000000003,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,783,1242,0,647308,      23.295999999999999
"MULTIPOINT (-82.788790310649247 42.696196641374996)",2961,West I-94 - Mile 245.6,I-94,W,Reverse,     245.599999999999994,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,911,1370,0,798502,      20.021000000000001
"MULTIPOINT (-83.274061469814711 42.696603029832225)",2962,South I-75 - Mile 82.4,I-75,S,Reverse,      82.400000000000006,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,776,1235,0,646106,      23.539000000000001
"MULTIPOINT (-83.273952725365319 42.696957055434382)",2963,North I-75 - Mile 82.4,I-75,N,Forward,      82.400000000000006,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,784,1243,0,647308,      23.486000000000001
"MULTIPOINT (-83.024186712565339 42.69762668118495)",2964,South M-53 - Mile 22.6,M-53,S,Reverse,      22.600000000000001,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,415,874,0,813706,      10.818000000000000
"MULTIPOINT (-83.023862366744083 42.697797538662371)",2965,North M-53 - Mile 22.6,M-53,N,Forward,      22.600000000000001,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,397,856,0,4210208,      10.817000000000000
"MULTIPOINT (-83.27736263409696 42.698175190738368)",2966,South I-75 - Mile 82.6,I-75,S,Reverse,      82.599999999999994,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,775,1234,0,646106,      23.739000000000001
"MULTIPOINT (-86.169998657533242 42.698131876307819)",2967,North I-196 - Mile 42,I-196,N,Forward,      42.000000000000000,S OF SAUGATUCK REST AREA,LAKETOWN TWP,ALLEGAN,KALAMAZOO,SOUTHWEST,MDOT FENNVILLE,09/23/09,2779,3238,0,784007,      20.547999999999998
"MULTIPOINT (-86.170351775445624 42.698141464938772)",2968,South I-196 - Mile 42,I-196,S,Reverse,      42.000000000000000,S OF SAUGATUCK REST AREA,LAKETOWN TWP,ALLEGAN,KALAMAZOO,SOUTHWEST,MDOT FENNVILLE,09/23/09,2545,3004,0,784008,      20.539999999999999
"MULTIPOINT (-82.78569883513741 42.698227670640613)",2969,East I-94 - Mile 245.8,I-94,E,Forward,     245.800000000000011,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,873,1332,0,798501,      20.170000000000002
"MULTIPOINT (-82.786045008023606 42.698327650402966,-82.786045008023606 42.698327650402966)",2970,West I-94 - Mile 245.8,I-94,W,Reverse,     245.800000000000011,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,910,1369,0,798502,      20.224000000000000
"MULTIPOINT (-83.277272340612285 42.698443392235305)",2971,North I-75 - Mile 82.6,I-75,N,Forward,      82.599999999999994,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,785,1244,0,647308,      23.684000000000001
"MULTIPOINT (-84.669824645259936 42.698696644353149)",2972,East I-96 - Mile 96,I-96,E,Forward,      96.000000000000000,,DELTA TWP,EATON,LANSING,UNIVERSITY,MDOT GRAND LEDGE,03/25/11,3519,3978,0,567905,       4.920000000000000
"MULTIPOINT (-82.783991686754845 42.699549246972644)",2973,East I-94 - Mile 246.0,I-94,E,Forward,     246.000000000000000,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,874,1333,0,798501,      20.295999999999999
"MULTIPOINT (-83.280663404084279 42.699747847483202)",2974,South I-75 - Mile 82.8,I-75,S,Reverse,      82.799999999999997,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,774,1233,0,646106,      23.939000000000000
"MULTIPOINT (-84.504483616137748 42.699737813932614)",2975,East I-496 - Mile 10,I-496,E,Forward,      10.000000000000000,,LANSING,INGHAM,LANSING,UNIVERSITY,MDOT GRAND LEDGE,03/29/11,3560,4019,0,355110,       6.640000000000000
"MULTIPOINT (-84.504215967558565 42.699993905659611)",2976,West I-496 - Mile 10,I-496,W,Reverse,      10.000000000000000,,LANSING,INGHAM,LANSING,UNIVERSITY,MDOT GRAND LEDGE,03/29/11,3577,4036,0,355201,       6.696000000000000
"MULTIPOINT (-83.0250491210695 42.700120906275451)",2977,South M-53 - Mile 22.8,M-53,S,Reverse,      22.800000000000001,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,414,873,0,813706,      10.996000000000000
"MULTIPOINT (-83.280507516267264 42.69998285538697)",2978,North I-75 - Mile 82.8,I-75,N,Forward,      82.799999999999997,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,786,1245,0,647308,      23.879999999999999
"MULTIPOINT (-83.761865127999542 42.700125579486752)",2979,South US-23 - Mile 72,US-23,S,Reverse,      72.000000000000000,,TYRONE TWP,LIVINGSTON,BRIGHTON,UNIVERSITY,MDOT BRIGHTON,03/03/11,3354,3813,0,932002,      19.352000000000000
"MULTIPOINT (-83.761524555430213 42.70036760560189)",2980,North US-23 - Mile 72,US-23,N,Forward,      72.000000000000000,,TYRONE TWP,LIVINGSTON,BRIGHTON,UNIVERSITY,MDOT BRIGHTON,03/03/11,3316,3775,0,931510,      19.385000000000002
"MULTIPOINT (-83.283428213784703 42.701068849694693)",2981,South I-75 - Mile 83.0,I-75,S,Reverse,      83.000000000000000,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,773,1232,0,646106,      24.106000000000002
"MULTIPOINT (-83.283889314913637 42.701574943381566)",2982,North I-75 - Mile 83.0,I-75,N,Forward,      83.000000000000000,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,787,1246,0,647308,      24.084000000000000
"MULTIPOINT (-82.781016634747317 42.70186116638272)",2983,East I-94 - Mile 246.2,I-94,E,Forward,     246.199999999999989,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,875,1334,0,798501,      20.515999999999998
"MULTIPOINT (-82.781355933629925 42.701961764122373)",2984,West I-94 - Mile 246.2,I-94,W,Reverse,     246.199999999999989,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,909,1368,0,798502,      20.570000000000000
"MULTIPOINT (-83.287318491736798 42.702904448636779)",2985,South I-75 - Mile 83.2,I-75,S,Reverse,      83.200000000000003,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,772,1231,0,646106,      24.341000000000001
"MULTIPOINT (-83.286673444389876 42.702902575124568)",2986,North I-75 - Mile 83.2,I-75,N,Forward,      83.200000000000003,,AUBURN HILLS,OAKLAND,OAKLAND,METRO,CRC OAKLAND,04/07/11,788,1247,0,647308,      24.253000000000000
"MULTIPOINT (-83.025774442073612 42.70327979956987)",2987,South M-53 - Mile 23.0,M-53,S,Reverse,      23.000000000000000,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,413,872,0,813706,      11.217000000000001
"MULTIPOINT (-83.025434783938039 42.703424891566243)",2988,North M-53 - Mile 23.0,M-53,N,Forward,      23.000000000000000,,SHELBY TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,03/30/11,398,857,0,4210208,      11.214000000000000
"MULTIPOINT (-82.777927780484703 42.704192777062147)",2989,East I-94 - Mile 246.4,I-94,E,Forward,     246.400000000000006,,CHESTERFIELD TWP,MACOMB,MACOMB-ST.CLAIR,METRO,CRC MACOMB,04/08/11,876,1335,0,798501,      20.741000000000000
